"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
38,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","wed",406,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
58,"retired","divorced","professional.course","unknown","no","no","telephone","jun","mon",210,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
43,"services","married","high.school","no","yes","no","telephone","aug","tue",329,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
53,"blue-collar","married","basic.9y","unknown","no","no","telephone","jul","tue",39,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
36,"blue-collar","single","high.school","no","no","yes","telephone","may","mon",389,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"services","married","high.school","unknown","no","no","telephone","may","fri",143,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
30,"technician","single","university.degree","no","yes","no","telephone","may","wed",119,3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
52,"technician","divorced","university.degree","no","no","no","telephone","jun","mon",184,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
22,"student","single","high.school","no","yes","no","telephone","jun","wed",355,1,999,2,"failure",-1.7,94.055,-39.8,0.739,4991.6,"no"
43,"technician","married","professional.course","no","yes","no","cellular","nov","mon",294,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
27,"technician","married","professional.course","no","no","yes","telephone","mar","tue",18,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"no"
38,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","wed",25,41,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
45,"self-employed","married","university.degree","no","yes","no","cellular","may","thu",171,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
55,"housemaid","married","professional.course","no","no","no","telephone","jun","mon",394,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
31,"technician","married","high.school","no","yes","no","telephone","may","wed",69,4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
38,"admin.","married","high.school","no","yes","no","cellular","aug","mon",106,1,999,1,"failure",-2.9,92.201,-31.4,0.821,5076.2,"no"
34,"technician","single","university.degree","no","yes","no","cellular","aug","tue",436,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
59,"management","married","university.degree","no","yes","no","cellular","aug","wed",77,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
44,"technician","single","university.degree","no","no","yes","cellular","jul","fri",228,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"self-employed","married","university.degree","no","yes","no","cellular","jun","fri",138,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
30,"technician","single","professional.course","no","no","no","cellular","nov","thu",214,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
46,"services","married","university.degree","no","no","no","cellular","aug","tue",122,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
25,"admin.","single","university.degree","no","yes","no","cellular","may","tue",228,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"yes"
45,"technician","married","professional.course","no","yes","yes","cellular","aug","wed",136,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
49,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","wed",81,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
25,"student","single","unknown","unknown","yes","no","cellular","aug","fri",90,1,999,2,"failure",-2.9,92.201,-31.4,0.825,5076.2,"no"
50,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","wed",586,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
35,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",334,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",240,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
38,"technician","married","professional.course","no","yes","no","cellular","mar","fri",119,5,999,0,"nonexistent",-1.8,92.843,-50,1.726,5099.1,"no"
36,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",247,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
27,"student","single","university.degree","no","yes","no","telephone","aug","wed",153,1,0,5,"success",-1.7,94.027,-38.3,0.9,4991.6,"no"
55,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",435,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
44,"blue-collar","married","basic.4y","unknown","no","yes","cellular","aug","thu",311,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
34,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","may","tue",899,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
31,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","thu",172,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
39,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",514,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
59,"technician","married","university.degree","unknown","no","no","cellular","jul","thu",213,10,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
50,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","jul","mon",140,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
27,"admin.","single","professional.course","no","yes","yes","telephone","apr","thu",117,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no"
48,"technician","married","university.degree","no","yes","no","cellular","nov","tue",82,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
33,"admin.","married","professional.course","no","no","yes","cellular","may","thu",178,8,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
37,"services","single","high.school","no","no","yes","cellular","jul","tue",96,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
44,"admin.","divorced","high.school","no","no","no","cellular","oct","thu",634,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5,"no"
48,"technician","married","university.degree","unknown","yes","no","telephone","may","wed",234,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
47,"management","married","basic.4y","unknown","no","no","telephone","may","fri",463,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"admin.","single","high.school","no","no","no","telephone","jun","tue",56,3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
33,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","thu",465,7,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"services","married","high.school","no","no","no","cellular","nov","wed",581,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
31,"admin.","divorced","high.school","no","yes","no","cellular","may","thu",66,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
57,"management","married","university.degree","no","yes","no","cellular","jun","tue",337,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.286,5076.2,"no"
30,"technician","single","university.degree","unknown","yes","no","cellular","aug","thu",108,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
75,"retired","married","basic.4y","no","no","no","cellular","apr","tue",356,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"yes"
39,"management","married","university.degree","no","yes","no","telephone","jun","fri",30,24,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
35,"admin.","married","professional.course","no","yes","no","cellular","may","mon",76,2,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"no"
47,"management","married","university.degree","no","yes","no","cellular","aug","tue",133,8,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
32,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","wed",147,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"technician","single","professional.course","no","no","no","cellular","may","tue",163,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
63,"retired","married","university.degree","no","no","no","telephone","aug","tue",280,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.859,5076.2,"no"
57,"management","married","university.degree","no","yes","no","cellular","aug","thu",77,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
63,"retired","married","unknown","no","yes","yes","cellular","sep","tue",167,1,999,1,"failure",-3.4,92.379,-29.8,0.788,5017.5,"no"
50,"services","married","university.degree","unknown","no","no","cellular","may","tue",116,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
32,"technician","single","university.degree","no","no","yes","cellular","may","tue",542,3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
30,"technician","single","high.school","unknown","no","no","cellular","aug","mon",129,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
50,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","fri",91,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
57,"management","married","basic.9y","no","no","no","telephone","may","wed",890,26,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
56,"management","married","unknown","no","no","no","telephone","may","tue",70,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
27,"admin.","single","university.degree","unknown","no","yes","cellular","jul","mon",537,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.827,4991.6,"yes"
44,"services","married","professional.course","unknown","yes","no","cellular","may","thu",428,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
45,"admin.","divorced","high.school","no","no","no","cellular","jul","mon",300,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
52,"admin.","married","university.degree","no","yes","yes","cellular","nov","tue",79,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
28,"admin.","single","high.school","no","no","no","cellular","may","wed",251,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
47,"technician","single","unknown","no","yes","no","telephone","jun","wed",180,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
37,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",191,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
33,"technician","married","basic.9y","no","no","no","telephone","may","wed",68,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"admin.","married","high.school","no","no","no","telephone","may","wed",249,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"unemployed","married","unknown","no","no","no","cellular","aug","thu",175,4,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"yes"
40,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","tue",161,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"admin.","married","university.degree","no","no","no","cellular","jul","fri",438,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"yes"
33,"admin.","married","university.degree","no","no","no","telephone","jun","wed",436,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
53,"self-employed","divorced","university.degree","no","no","no","cellular","nov","tue",597,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
37,"technician","single","high.school","unknown","no","no","telephone","jun","thu",675,5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
50,"admin.","divorced","university.degree","no","yes","yes","cellular","may","mon",644,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
45,"services","married","basic.4y","no","unknown","unknown","cellular","apr","mon",130,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"services","married","high.school","unknown","no","no","cellular","may","mon",642,3,10,1,"success",-1.8,92.893,-46.2,1.244,5099.1,"yes"
31,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",173,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
46,"admin.","divorced","university.degree","no","yes","no","telephone","jun","wed",165,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
57,"self-employed","married","unknown","unknown","no","yes","telephone","may","tue",446,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"technician","single","professional.course","no","yes","no","cellular","aug","thu",93,4,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
53,"management","divorced","professional.course","no","yes","no","cellular","may","mon",82,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
58,"retired","married","basic.4y","unknown","yes","no","cellular","may","wed",205,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
25,"services","divorced","high.school","no","yes","yes","cellular","jun","thu",437,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
51,"management","divorced","university.degree","no","no","no","cellular","jul","wed",166,7,999,1,"failure",-2.9,92.469,-33.6,0.979,5076.2,"no"
35,"unemployed","married","high.school","no","no","yes","telephone","jul","thu",84,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
47,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",45,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
42,"blue-collar","married","basic.4y","no","no","no","cellular","jul","wed",53,10,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",720,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"yes"
39,"admin.","married","university.degree","no","no","no","cellular","aug","fri",115,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
37,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",147,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
32,"blue-collar","married","basic.4y","no","no","yes","cellular","may","thu",80,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
23,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",240,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
65,"housemaid","married","basic.4y","no","no","no","cellular","jun","mon",89,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"no"
29,"self-employed","married","basic.9y","unknown","yes","no","telephone","jul","wed",188,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
69,"retired","married","high.school","no","yes","no","cellular","apr","wed",153,4,999,1,"failure",-1.8,93.075,-47.1,1.372,5099.1,"no"
42,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",347,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
38,"technician","married","high.school","no","yes","yes","cellular","jul","thu",18,34,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
45,"admin.","married","unknown","no","no","no","telephone","jun","tue",242,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"student","divorced","university.degree","no","no","yes","cellular","jul","thu",125,5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
36,"services","married","high.school","no","no","no","cellular","jul","wed",98,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
37,"technician","single","university.degree","no","no","no","telephone","may","fri",62,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
49,"technician","married","university.degree","no","yes","no","cellular","nov","thu",91,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
37,"admin.","married","university.degree","no","yes","yes","cellular","apr","thu",214,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes"
42,"admin.","married","university.degree","no","no","no","telephone","may","mon",67,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",220,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
35,"admin.","single","university.degree","no","no","no","cellular","jul","fri",14,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
45,"blue-collar","single","basic.9y","no","yes","yes","telephone","may","wed",411,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
54,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",423,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
35,"unemployed","married","university.degree","no","no","no","cellular","oct","thu",344,1,6,1,"success",-3.4,92.431,-26.9,0.733,5017.5,"yes"
41,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",597,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"yes"
42,"retired","married","basic.9y","unknown","no","no","telephone","may","tue",129,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
26,"blue-collar","divorced","high.school","no","no","no","telephone","jul","mon",79,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"unknown","married","unknown","unknown","no","no","telephone","may","tue",79,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
47,"admin.","married","high.school","no","no","no","cellular","nov","fri",21,3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
31,"blue-collar","married","basic.4y","no","no","no","cellular","aug","fri",742,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
27,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",283,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
48,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",311,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
25,"admin.","single","high.school","no","no","yes","cellular","jul","tue",234,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
